2026-01-27 13:14:29 INFO commands.gen_schemas - Using config from config.yaml
2026-01-27 13:14:29 INFO commands.gen_schemas - Batch size: 1000, Fetch batch size: 10000
2026-01-27 13:14:29 INFO commands.gen_schemas - Refresh schema groups: True
2026-01-27 13:14:29 INFO commands.gen_schemas - === Directory Configuration ===
2026-01-27 13:14:29 INFO commands.gen_schemas - Input directory (source): D:\payer_mrf\data\Blue-Cross-and-Blue-Shield-of-Illinois\2026-01-23
2026-01-27 13:14:29 INFO commands.gen_schemas -   - Files will be read from this directory
2026-01-27 13:14:29 INFO commands.gen_schemas -   - Only files with _ingested_analyzed_ prefix will be processed
2026-01-27 13:14:29 INFO commands.gen_schemas - Output directory (destination): D:\payer_mrf\data\Blue-Cross-and-Blue-Shield-of-Illinois\2026-01-23\ready
2026-01-27 13:14:29 INFO commands.gen_schemas -   - Files will be moved from input directory to this directory
2026-01-27 13:14:29 INFO commands.gen_schemas -   - Files will be organized into subfolders (group_1, group_2, etc.) by schema group
2026-01-27 13:14:29 INFO commands.gen_schemas - === Starting Schema Grouping Pipeline ===
2026-01-27 13:14:29 INFO commands.gen_schemas - Step 1: Reading files from input directory: D:\payer_mrf\data\Blue-Cross-and-Blue-Shield-of-Illinois\2026-01-23
2026-01-27 13:14:29 INFO commands.gen_schemas - Step 2: Refreshing schema_groups table from mrf_analysis data
2026-01-27 13:14:29 INFO commands.gen_schemas - Step 3: Moving files to output directory: D:\payer_mrf\data\Blue-Cross-and-Blue-Shield-of-Illinois\2026-01-23\ready
2026-01-27 13:14:29 INFO commands.gen_schemas - Step 4: Organizing files into schema group subfolders (group_1, group_2, etc.)
2026-01-27 13:14:29 INFO src.schema_orchestrator - === Step 1: Skipping shape detection (disabled) ===
2026-01-27 13:14:29 INFO src.schema_orchestrator - === Step 2: Checking for new schema groups ===
2026-01-27 13:14:29 INFO src.schema_orchestrator - Found 0 unique min_file_name values before refresh
2026-01-27 13:14:29 INFO src.schema_orchestrator - === Step 3: Refreshing schema_groups table ===
2026-01-27 13:14:30 INFO src.schema_groups_db - Dropped schema_groups table (refresh requested)
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-L95-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-L95-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-N64-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-N64-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-N64-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-N64-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-P57-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-P57-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-P57-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-P57-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-P79-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-P79-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-P79-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-P79-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Q50-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Q50-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Q50-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Q50-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-S71-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-S71-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-S71-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-S71-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-T72-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-T72-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-T72-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-T72-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-U76-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-U76-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-U76-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-U76-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-W70-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-W70-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-W70-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-W70-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X04-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X04-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X04-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X04-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X24-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X24-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X24-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X24-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X39-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X39-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X39-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X39-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X51-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X51-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X51-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X51-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X72-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X72-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X72-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-X72-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Y54-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Y54-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Y54-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Y54-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Z05-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Z05-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Z05-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Z05-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Z76-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Z76-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Z76-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_Blue-Advantage-HMO-BLUEH-Z76-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-BLUHMO-A7T-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-BLUHMO-A7T-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-BLUHMO-A7T-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-BLUHMO-A7T-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-BLUHMO-A8A-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-BLUHMO-A8A-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-BLUHMO-A8A-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-BLUHMO-A8A-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-BLUHMO-X30-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-BLUHMO-X30-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-BLUHMO-X30-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-BLUHMO-X30-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-724-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-724-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-724-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-724-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-A35-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-A35-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-A35-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-A35-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-A7X-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-A7X-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-A7X-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-A7X-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B4W-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B4W-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B4W-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B4W-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B67-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B67-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B67-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B67-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B6B-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B6B-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B6B-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B6B-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B73-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B73-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B73-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-B73-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-C93-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-C93-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-C93-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-C93-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-D50-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-D50-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-D50-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-D50-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-D69-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-D69-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-D69-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-D69-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-D87-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-D87-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-D87-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-D87-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-K46-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-K46-IL-HMO-Non-Standard_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-K46-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-K46-IL-HMO-Standard-Advocate-Health_in-network-rates.json.gz
2026-01-27 13:14:52 INFO src.schema_orchestrator -   Organized file: 2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-L69-IL-HMO-Non-Standard_in-network-rates.json.gz -> group_1/2025-12-12_Blue-Cross-and-Blue-Shield-of-Illinois_HMO-Illinois-HMO-L69-IL-HMO-Non-Standard_in-network-rates.json.gz
